date,maturity_bucket,inflows,outflows,funding_gap,gap_status
2025-12-28,0-30 Days,2537730610.62,1722251257.66,815479352.96,Positive
2025-12-28,31-90 Days,9134054352.24,6148267988.64,2985786363.6,Positive
2025-12-28,91-180 Days,7395899538.74,5018947323.21,2376952215.53,Positive
2025-12-28,180-365 Days,17427180265.29,11799723640.0,5627456625.29,Positive
2025-12-28,1+ Years,8869127859.43,6038156459.88,2830971399.54,Positive
2025-12-29,0-30 Days,2568122566.82,1703176393.16,864946173.66,Positive
2025-12-29,31-90 Days,9192877493.27,6111348896.05,3081528597.22,Positive
2025-12-29,91-180 Days,7484134250.29,4963568684.33,2520565565.96,Positive
2025-12-29,180-365 Days,17608551616.8,11685889771.19,5922661845.61,Positive
2025-12-29,1+ Years,8994372130.54,5959549558.59,3034822571.95,Positive
2025-12-30,0-30 Days,2529438156.38,1729859360.22,799578796.16,Positive
2025-12-30,31-90 Days,9118004440.8,6162993348.43,2955011092.37,Positive
2025-12-30,91-180 Days,7371824671.58,5041035362.9,2330789308.68,Positive
2025-12-30,180-365 Days,17377693038.35,11845126832.69,5532566205.66,Positive
2025-12-30,1+ Years,8834954922.99,6069509205.11,2765445717.88,Positive
2025-12-31,0-30 Days,2557488201.67,1721070317.3,836417884.37,Positive
2025-12-31,31-90 Days,9172294851.03,6145982297.61,3026312553.42,Positive
2025-12-31,91-180 Days,7453260286.94,5015518786.68,2437741500.26,Positive
2025-12-31,180-365 Days,17545088469.91,11792676092.68,5752412377.23,Positive
2025-12-31,1+ Years,8950548254.78,6033289842.75,2917258412.03,Positive
